UID	Audio_path	SpeechCorpus	SNR (dB)	fs (Hz)	Text
[URGENT24]fileid_149	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_149.flac	libritts	-0.233	24000	She called him a little gentleman and said that he was so fine that he might go to the royal court ball.
[URGENT24]fileid_150	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_150.flac	libritts	2.659	24000	But he had his cap. He still held on to it with both hands as he rushed into his mother's cottage.
[URGENT24]fileid_151	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_151.flac	libritts	18.118	24000	On huge silver platters were pyramids of tarts and cakes, and red wine sparkled in glittering decanters.
[URGENT24]fileid_152	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_152.flac	libritts	4.859	24000	He ran so fast that the Princess's necklace fell off his neck, and all the cakes jumped out of his pockets.
[URGENT24]fileid_153	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_153.flac	libritts	4.136	24000	The first person he met was a farm labourer walking alongside a load of peat and smacking at his horse.
[URGENT24]fileid_154	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_154.flac	libritts	8.301	24000	"But surely you would like to change caps with me," said the King, and raised his large, heavy gold crown from his head.
[URGENT24]fileid_155	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_155.flac	libritts	1.245	24000	In respect to her statement that she was going to the doctor's, it may, or may not, have been true.
[URGENT24]fileid_156	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_156.flac	libritts	-4.329	24000	"My son," said his mamma, "just stop and think how badly you would feel, if you really couldn't see Percy."
[URGENT24]fileid_157	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_157.flac	libritts	4.938	24000	At night, when no one knew it, the tears would come racing over the poor, forlorn little face, and would not be squeezed back.
[URGENT24]fileid_158	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_158.flac	libritts	11.858	24000	"Well," said mrs Whitney, softly, "let's think what we can do for Polly; it makes me feel very badly to see her sad little face."
[URGENT24]fileid_159	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_159.flac	vctk	-0.257	48000	A change in that position would require a decision by the council.
[URGENT24]fileid_160	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_160.flac	libritts	11.070	24000	"I'm afraid those wouldn't quite answer the purpose," said his mamma, smiling-"especially the last; yet we must think of something."
[URGENT24]fileid_161	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_161.flac	libritts	8.740	24000	"Be still," said Jappy warningly, while Phronsie stood surveying them all with grave eyes.
[URGENT24]fileid_162	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_162.flac	libritts	0.198	24000	Listen here what he do wit his money." And Frank began the catalogue of the young man's reputed extravagances.
[URGENT24]fileid_163	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_163.flac	libritts	16.172	24000	Besides they were members of the Presbyterian Church, and john thought that they were very willing that people should believe that they were great saints.
[URGENT24]fileid_164	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_164.flac	libritts	1.968	24000	Of this party, Edward, a boy of seventeen, called forth much sympathy; he too was claimed by Hollan.
[URGENT24]fileid_165	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_165.flac	libritts	0.686	24000	john Wesley was thirty two years of age, of a lively turn, pleasant countenance, dark color, and ordinary size.
[URGENT24]fileid_166	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_166.flac	libritts	6.726	24000	I was afraid of being overtaken on the way." He fled from near Baltimore, where he left brothers and other relatives in chains.
[URGENT24]fileid_167	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_167.flac	libritts	-1.659	24000	The soldiers again rolled the frame in position, having first pulled the Great Knife once more to the top of the derrick.
[URGENT24]fileid_168	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_168.flac	libritts	3.711	24000	The sailor followed and pulled out the Boolooroo, who, when he saw the terrible goat was captured and tied fast, quickly recovered his courage.
[URGENT24]fileid_169	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_169.flac	libritts	9.653	24000	What do you mean, prisoner, by daring to lay hands upon me?
[URGENT24]fileid_170	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_170.flac	vctk	-0.375	48000	They are interior designers and architects.
[URGENT24]fileid_171	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_171.flac	libritts	15.412	24000	The Room of the Great Knife was high and big, and around it ran rows of benches for the spectators to sit upon.
[URGENT24]fileid_172	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_172.flac	libritts	-0.329	24000	Then the door flew open and in came the soldiers dragging a great blue billygoat, which was desperately striving to get free.
[URGENT24]fileid_173	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_173.flac	libritts	7.078	24000	"Pinkies," said she, "your Queen has conquered the Boolooroo and is now the Queen of the Blues.
[URGENT24]fileid_174	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_174.flac	libritts	6.198	24000	and then he flapped his wings and barked like a dog with pure delight, and added as fast as his bird's tongue could speak:
[URGENT24]fileid_175	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_175.flac	libritts	1.786	24000	A speakers' stand, profusely decorated, had been erected on the lawn, and hundreds of folding chairs provided for seats.
[URGENT24]fileid_176	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_176.flac	libritts	13.662	24000	So as soon as breakfast was over the next morning Beth and Kenneth took one of the automobiles, the boy consenting unwillingly to this sort of locomotion because it would save much time.
[URGENT24]fileid_177	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_177.flac	libritts	-0.643	24000	"He was soft hearted and impetuous," said Beth; "and, being in love, he didn't stop to count the cost."
[URGENT24]fileid_178	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_178.flac	libritts	16.763	24000	A little bit of plaster tumbled down the chimney, and startled me confoundedly.
[URGENT24]fileid_179	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_179.flac	libritts	14.350	24000	'Now that's impossible, Radie; for I really don't think I once thought of him all this evening-except just while we were talking.'
[URGENT24]fileid_180	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_180.flac	libritts	0.056	24000	I suppose Miss Partridge would have had a precious lot of babbies; and who knows where the estate would have been by this time.'
[URGENT24]fileid_181	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_181.flac	libritts	11.595	24000	I was always afraid of him; in a long peruke, and dark red velvet coat, facing the hall door.
[URGENT24]fileid_182	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_182.flac	libritts	19.355	24000	I really can't tell; but he'll soon tire of country life.
[URGENT24]fileid_183	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_183.flac	vctk	4.914	48000	For the moment, that is the result of the X-ray.
[URGENT24]fileid_184	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_184.flac	libritts	7.040	24000	'I believe, Charlie,' he recommenced suddenly, 'there is not such an unnatural family on record as ours; is there?
[URGENT24]fileid_185	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_185.flac	libritts	-0.308	24000	The church yard meteor expired, there was nothing in a moment but his ordinary smile of recognition.
[URGENT24]fileid_186	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_186.flac	libritts	4.011	24000	'You have heard, of course, of mr Wylder's absence?'
[URGENT24]fileid_187	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_187.flac	libritts	-2.495	24000	I meant to speak to him and end all between us; and I would now write, but there is no address to his letters.
[URGENT24]fileid_188	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_188.flac	libritts	-2.687	24000	Dorcas returned her gaze with one of haughty amazement; and Rachel said,
[URGENT24]fileid_189	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_189.flac	libritts	7.549	24000	If he does not return in a day or two, Chelford, I am sure, will speak to me, and then I shall tell him my resolution.'
[URGENT24]fileid_190	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_190.flac	libritts	9.010	24000	I have very few to love me now, and I thought you might love me, as I have begun to love you.
[URGENT24]fileid_191	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_191.flac	libritts	-4.682	24000	She was sanguine, she was genial and companionable, and her spirits rose at the sight of a friendly face.
[URGENT24]fileid_192	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_192.flac	libritts	16.825	24000	He was particularly attentive to the behavior of their preachers, on whom all depended.
[URGENT24]fileid_193	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_193.flac	libritts	-2.933	24000	The history of manners and ideas permeates the history of events, and this is true reciprocally.
[URGENT24]fileid_194	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_194.flac	libritts	15.519	24000	I wish you therefore to begin your study of natural history and landscape by discerning the simple outlines and the pleasant colors of things; and to rest in them as long as you can.
[URGENT24]fileid_195	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_195.flac	libritts	0.208	24000	I say, "whether color be gay or sad."
[URGENT24]fileid_196	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_196.flac	libritts	8.991	24000	I just now referred to the landscape by john Bellini in the National Gallery as one of the six best existing of the purist school, being wholly felicitous and enjoyable.
[URGENT24]fileid_197	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_197.flac	vctk	19.357	48000	The home was now under new management.
[URGENT24]fileid_198	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_198.flac	libritts	14.076	24000	The Reformer had lectured on this Epistle of saint Paul's in fifteen nineteen and again in fifteen twenty three.
[URGENT24]fileid_199	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_199.flac	libritts	13.526	24000	If he says, "Thou shalt be damned," you tell him: "No, for I fly to Christ who gave Himself for my sins.
[URGENT24]fileid_200	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_200.flac	libritts	4.561	24000	His pulse beat fast as he recalled the friends and comrades with whom he had spent the last few years in that vanished city.
[URGENT24]fileid_201	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_201.flac	libritts	-4.507	24000	With a favorable wind she would certainly have made eleven knots an hour had not the high waves somewhat impeded her progress.
[URGENT24]fileid_202	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_202.flac	libritts	11.924	24000	At the same time, we have the problem still unsolved that the Mediterranean has evidently been transported to the equatorial zone."
[URGENT24]fileid_203	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_203.flac	Youtube2023+	4.480	24000	site in the distance or whether there's a big Marsh that they're wandering through but beyond that what lies Beyond can be figured out at a later date and
[URGENT24]fileid_204	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_204.flac	Youtube2023+	-4.338	24000	starting whether that's a map of a town if we're sticking with just a small tight Focus whether that's a map of the surrounding area the province that
[URGENT24]fileid_205	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_205.flac	Youtube2023+	12.479	24000	completely agree and I'm going to suggest something to all of you budding World creators out there that is perhaps not the most let's say expected route
[URGENT24]fileid_206	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_206.flac	Youtube2023+	14.429	24000	first time it doesn't go into all the complex and this is the sort of chemical you'll find doing this that and the other inside of volcanic eruption where
[URGENT24]fileid_207	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_207.flac	Youtube2023+	7.234	24000	something that's maybe not scientific or realistic and you want to do fantasy and you want to like incorporate like myth
